media_asset_id,video_id,source_id,file_path,source_file_path,original_local_media,source_url,direct_url,license_or_usage_note,is_derivative,start_sec,end_sec,transform_note,source_status,sha256,bytes,status,error
vdcr_v1_000043,vdcr_000043,vdcr_commons_mr9_000002,release/media/videos_mp4/vdcr_v1_000043.mp4,release/media/videos/vdcr_v1_000043.mp4,media/vdcr_commons_manual_segments_round9_v1/vdcr_commons_mr9_000002_seg_003000_355000_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Origin-and-dynamics-of-vortex-rings-in-drop-splashing-ncomms9187-s3.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/40/Origin-and-dynamics-of-vortex-rings-in-drop-splashing-ncomms9187-s3.ogv/Origin-and-dynamics-of-vortex-rings-in-drop-splashing-ncomms9187-s3.ogv.360p.webm,CC-BY-4.0 Commons/Nature Communications supplementary movie,true,3.0,355.0,seg_003000_355000_noaudio,rebuilt_segment,30bff6b5711efbfba4c20f4d59bd283b09cbb9dbf61398ad9d7970bc27961071,1520489,converted,
vdcr_v1_000044,vdcr_000044,vdcr_commons_mr9_000004,release/media/videos_mp4/vdcr_v1_000044.mp4,release/media/videos/vdcr_v1_000044.webm,media/vdcr_commons_manual_segments_round9_v1/vdcr_commons_mr9_000004_noaudio.webm,https://commons.wikimedia.org/wiki/File:Bubble_net_feeding.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/f/fe/Bubble_net_feeding.webm/Bubble_net_feeding.webm.360p.webm,CC-BY-4.0 license review needed,true,,,noaudio,downloaded_source_fallback,690e8bf293a65946440079bfea9f9b76d85555a89c0ba1e5efbe852e001d7612,1407552,converted,
vdcr_v1_000045,vdcr_000045,vdcr_commons_mr10_000002,release/media/videos_mp4/vdcr_v1_000045.mp4,release/media/videos/vdcr_v1_000045.gif,media/vdcr_commons_manual_round10_v1/vdcr_commons_mr10_000002.gif,https://commons.wikimedia.org/wiki/File:Dendrite_formation.gif,https://upload.wikimedia.org/wikipedia/commons/4/4d/Dendrite_formation.gif,Public domain Commons animation,false,,,,existing_release,dc137614f17c60f9d1b39cba5b459cf40ed77ffa4089f8466833bc99923251b2,26438,converted,
vdcr_v1_000046,vdcr_000046,vdcr_commons_mr10_000004,release/media/videos_mp4/vdcr_v1_000046.mp4,release/media/videos/vdcr_v1_000046.mp4,media/vdcr_commons_manual_segments_round10_v1/vdcr_commons_mr10_000004_seg_012000_460000_lowerfoam_noaudio.mp4,https://commons.wikimedia.org/wiki/File:A-general-patterning-approach-by-manipulating-the-evolution-of-two-dimensional-liquid-foams-ncomms14110-s2.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/bc/A-general-patterning-approach-by-manipulating-the-evolution-of-two-dimensional-liquid-foams-ncomms14110-s2.ogv/A-general-patterning-approach-by-manipulating-the-evolution-of-two-dimensional-liquid-foams-ncomms14110-s2.ogv.360p.webm,CC-BY-4.0 Commons/Nature Communications supplementary movie,true,12.0,460.0,seg_012000_460000_lowerfoam_noaudio,rebuilt_segment,308e4410aff84292ff0f12ac47523849a692faed50135fd6624c97dd078dd7a5,1176914,converted,
vdcr_v1_000047,vdcr_000047,vdcr_commons_mr11_000003,release/media/videos_mp4/vdcr_v1_000047.mp4,release/media/videos/vdcr_v1_000047.webm,media/vdcr_commons_manual_round11_v1/vdcr_commons_mr11_000003.ogv,https://commons.wikimedia.org/wiki/File:Rabies-Virus-Hijacks-and-Accelerates-the-p75NTR-Retrograde-Axonal-Transport-Machinery-ppat.1004348.s005.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/1a/Rabies-Virus-Hijacks-and-Accelerates-the-p75NTR-Retrograde-Axonal-Transport-Machinery-ppat.1004348.s005.ogv/Rabies-Virus-Hijacks-and-Accelerates-the-p75NTR-Retrograde-Axonal-Transport-Machinery-ppat.1004348.s005.ogv.360p.webm,CC BY 4.0,false,,,,downloaded,ff33b96db10e0fd2fa2d87c75c39d6412f93aebe24aa10f12a50aca8f37dacc5,140278,converted,
vdcr_v1_000048,vdcr_000048,vdcr_commons_mr11_000004,release/media/videos_mp4/vdcr_v1_000048.mp4,release/media/videos/vdcr_v1_000048.webm,media/vdcr_commons_manual_round11_v1/vdcr_commons_mr11_000004.webm,https://commons.wikimedia.org/wiki/File:%D0%9D%D0%B5%D0%B9%D1%82%D1%80%D0%BE%D1%84%D0%B8%D0%BB_%D0%BA%D1%80%D0%BE%D0%B2%D0%B8_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%B0_%D1%84%D0%B0%D0%B3%D0%BE%D1%86%D0%B8%D1%82%D0%B8%D1%80%D1%83%D0%B5%D1%82_%D0%B1%D0%B0%D0%BA%D1%82%D0%B5%D1%80%D0%B8%D1%8E.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/0a/%D0%9D%D0%B5%D0%B9%D1%82%D1%80%D0%BE%D1%84%D0%B8%D0%BB_%D0%BA%D1%80%D0%BE%D0%B2%D0%B8_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%B0_%D1%84%D0%B0%D0%B3%D0%BE%D1%86%D0%B8%D1%82%D0%B8%D1%80%D1%83%D0%B5%D1%82_%D0%B1%D0%B0%D0%BA%D1%82%D0%B5%D1%80%D0%B8%D1%8E.webm/%D0%9D%D0%B5%D0%B9%D1%82%D1%80%D0%BE%D1%84%D0%B8%D0%BB_%D0%BA%D1%80%D0%BE%D0%B2%D0%B8_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%B0_%D1%84%D0%B0%D0%B3%D0%BE%D1%86%D0%B8%D1%82%D0%B8%D1%80%D1%83%D0%B5%D1%82_%D0%B1%D0%B0%D0%BA%D1%82%D0%B5%D1%80%D0%B8%D1%8E.webm.360p.webm,CC BY 4.0,false,,,,downloaded,9595919cd77c123833ba541e9395060ed2e28613a2db3e7f21199149f885d7d9,1260758,converted,
vdcr_v1_000049,vdcr_000049,vdcr_commons_mr12_000002,release/media/videos_mp4/vdcr_v1_000049.mp4,release/media/videos/vdcr_v1_000049.webm,media/vdcr_commons_manual_segments_round12_v1/vdcr_commons_mr12_000002_seg_000000_040000_noaudio.webm,https://commons.wikimedia.org/wiki/File:Bondo_Aug_2017.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c1/Bondo_Aug_2017.webm/Bondo_Aug_2017.webm.360p.webm,CC0,true,0.0,40.0,seg_000000_040000_noaudio,rebuilt_segment,21c76bcaacdaa34482c477b01eec92f08bc492fd9a5418cfecc0802f15b953ae,818319,converted,
vdcr_v1_000050,vdcr_000050,vdcr_commons_mr12_000003,release/media/videos_mp4/vdcr_v1_000050.mp4,release/media/videos/vdcr_v1_000050.webm,media/vdcr_commons_manual_round12_v1/vdcr_commons_mr12_000003.gif,https://commons.wikimedia.org/wiki/File:Plunging_breaker_single.gif,https://upload.wikimedia.org/wikipedia/commons/7/7f/Plunging_breaker_single.gif,CC BY-SA 2.0 DE,false,,,,downloaded,d4ac7bfa0c9746af928aadfeeecc9ecada8b6fc03a2d7b04fbb51142d26bddb8,21803,converted,
vdcr_v1_000051,vdcr_000051,vdcr_commons_mr12_000005,release/media/videos_mp4/vdcr_v1_000051.mp4,release/media/videos/vdcr_v1_000051.webm,media/vdcr_commons_manual_round12_v1/vdcr_commons_mr12_000005.webm,https://commons.wikimedia.org/wiki/File:Pyrocumulonimbus_Billow_From_Alberta_Wildfires_(CIRA_2025-05-30_-_nolabels).webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/53/Pyrocumulonimbus_Billow_From_Alberta_Wildfires_(CIRA_2025-05-30_-_nolabels).webm/Pyrocumulonimbus_Billow_From_Alberta_Wildfires_(CIRA_2025-05-30_-_nolabels).webm.360p.webm,Public domain NOAA,false,,,,downloaded,533db2c2e545ce397358c904e37ece89b97087e38996f32216c8ba78de80c015,563908,converted,
vdcr_v1_000052,vdcr_000052,vdcr_commons_mr13_000001,release/media/videos_mp4/vdcr_v1_000052.mp4,release/media/videos/vdcr_v1_000052.webm,media/vdcr_commons_manual_round13_v1/vdcr_commons_mr13_000001.ogv,https://commons.wikimedia.org/wiki/File:Cavitation_in_a_gear_pump.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/67/Cavitation_in_a_gear_pump.ogv/Cavitation_in_a_gear_pump.ogv.360p.webm,CC0,false,,,,downloaded,f3c3f95f820de391e094d8625e2737c641d30aa32eabcb68a773bbe71ffcb3c9,3846426,converted,
vdcr_v1_000053,vdcr_000053,vdcr_commons_mr13_000003,release/media/videos_mp4/vdcr_v1_000053.mp4,release/media/videos/vdcr_v1_000053.webm,media/vdcr_commons_manual_round13_v1/vdcr_commons_mr13_000003.webm,https://commons.wikimedia.org/wiki/File:Chemical_traffic_light_reaction_time-lapse.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/00/Chemical_traffic_light_reaction_time-lapse.webm/Chemical_traffic_light_reaction_time-lapse.webm.360p.webm,CC BY-SA 4.0/GFDL,false,,,,downloaded,966a4fad020b0f48104c64f09500dda74f09183a117a9de2c51f63220acac419,1137432,converted,
vdcr_v1_000055,vdcr_000055,vdcr_commons_mr14_000001,release/media/videos_mp4/vdcr_v1_000055.mp4,release/media/videos/vdcr_v1_000055.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr14_000001_seg_000000_031270_noaudio.webm,https://commons.wikimedia.org/wiki/File:Separating-hydrogen-and-oxygen-evolution-in-alkaline-water-electrolysis-using-nickel-hydroxide-ncomms11741-s4.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/0a/Separating-hydrogen-and-oxygen-evolution-in-alkaline-water-electrolysis-using-nickel-hydroxide-ncomms11741-s4.ogv/Separating-hydrogen-and-oxygen-evolution-in-alkaline-water-electrolysis-using-nickel-hydroxide-ncomms11741-s4.ogv.360p.webm,CC BY 4.0 Commons/Nature Communications supplementary movie,true,0.0,31.27,seg_000000_031270_noaudio,rebuilt_segment,229ea02dd1dac97f7310490ffc554971dd1fd12054fb6a809ef995cbc87e36e5,1162657,converted,
vdcr_v1_000056,vdcr_000056,vdcr_commons_mr14_000004,release/media/videos_mp4/vdcr_v1_000056.mp4,release/media/videos/vdcr_v1_000056.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr14_000004_seg_000000_016667_clean.webm,https://commons.wikimedia.org/wiki/File:Mutation-of-Growth-Arrest-Specific-8-Reveals-a-Role-in-Motile-Cilia-Function-and-Human-Disease-pgen.1006220.s002.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/11/Mutation-of-Growth-Arrest-Specific-8-Reveals-a-Role-in-Motile-Cilia-Function-and-Human-Disease-pgen.1006220.s002.ogv/Mutation-of-Growth-Arrest-Specific-8-Reveals-a-Role-in-Motile-Cilia-Function-and-Human-Disease-pgen.1006220.s002.ogv.360p.webm,CC BY 4.0 Commons/PLOS Genetics supplementary movie,true,0.0,16.667,seg_000000_016667_clean,rebuilt_segment,5e432a64594c3a2670a22d81e4608fae63c1f4006c84abbf854e53842765dbcc,85241,converted,
vdcr_v1_000057,vdcr_000057,vdcr_commons_mr15_000001,release/media/videos_mp4/vdcr_v1_000057.mp4,release/media/videos/vdcr_v1_000057.gif,media/vdcr_commons_manual_round15_v1/vdcr_commons_mr15_000001.gif,https://commons.wikimedia.org/wiki/File:Gyroscope_precession.gif,https://upload.wikimedia.org/wikipedia/commons/8/82/Gyroscope_precession.gif,Public domain Commons animation,false,,,,existing_release,4f4ca25c0b26d7ca898731d3929dbc6407571c225daa4139bb9f2f924b1a5791,48976,converted,
vdcr_v1_000058,vdcr_000058,vdcr_commons_mr15_000004,release/media/videos_mp4/vdcr_v1_000058.mp4,release/media/videos/vdcr_v1_000058.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr15_000004_seg_036000_079000_clean.webm,https://serc.carleton.edu/details/files/31382.html,https://serc.carleton.edu/download/files/31382/turbidity_currents.mp4,CC BY-NC-SA 3.0 noncommercial educational media; final release audit required,true,36.0,79.0,seg_036000_079000_clean,existing_release,cea27c4e759de09848ceceb3e654ffee060353b4f388a8ccfad17e87b9519950,1851279,converted,
vdcr_v1_000059,vdcr_000059,vdcr_commons_mr15_000005,release/media/videos_mp4/vdcr_v1_000059.mp4,release/media/videos/vdcr_v1_000059.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr15_000005_seg_000000_051000_crop_clean.webm,https://commons.wikimedia.org/wiki/File:Nachtkerze02-50p.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/65/Nachtkerze02-50p.ogv/Nachtkerze02-50p.ogv.360p.webm,CC BY-SA 3.0 Commons own-work video,true,0.0,51.0,seg_000000_051000_crop_clean,rebuilt_segment,43ecaeabe9e8e49bab00ff6417452a7300da538cb885f2cc223ebcbbcc5cef5a,634819,converted,
vdcr_v1_000060,vdcr_000060,vdcr_commons_mr16_000001,release/media/videos_mp4/vdcr_v1_000060.mp4,release/media/videos/vdcr_v1_000060.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr16_000001_seg_000000_015206_clean.webm,https://commons.wikimedia.org/wiki/File:Slow-motion_video_of_flame_front_extending_along_a_channel.webm,https://upload.wikimedia.org/wikipedia/commons/c/c2/Slow-motion_video_of_flame_front_extending_along_a_channel.webm,CC BY-SA 4.0 Commons own-work video; clean derivative required,true,0.0,15.206,seg_000000_015206_clean,existing_release,751c4264ddc17779510d85dfba01077f25a9c712dbbdb6da95f65a15c565ef97,422901,converted,
vdcr_v1_000061,vdcr_000061,vdcr_commons_mr17_000002,release/media/videos_mp4/vdcr_v1_000061.mp4,release/media/videos/vdcr_v1_000061.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr17_000002_seg_000000_031371_clean.webm,https://commons.wikimedia.org/wiki/File:Silver.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/ef/Silver.webm/Silver.webm.360p.webm,CC BY 4.0 Commons own-work microscopy video; clean derivative required,true,0.0,31.371,seg_000000_031371_clean,rebuilt_segment,1f0db561fac6b5b7cbaf5b314238b9e710e7633948206879ade55e886ee32ada,2613218,converted,
vdcr_v1_000062,vdcr_000062,vdcr_commons_mr17_000004,release/media/videos_mp4/vdcr_v1_000062.mp4,release/media/videos/vdcr_v1_000062.webm,media/vdcr_commons_manual_round17_v1/vdcr_commons_mr17_000004.gif,https://commons.wikimedia.org/wiki/File:Gravitropism_in_Roots.gif,https://upload.wikimedia.org/wikipedia/commons/b/bc/Gravitropism_in_Roots.gif,CC BY-SA 4.0 Commons own-work animation,false,,,,downloaded,a0205741ef3e4de136e0278f275434386d6364467656ec221ddf933aca7075a4,141047,converted,
vdcr_v1_000063,vdcr_000063,vdcr_commons_mr17_000006,release/media/videos_mp4/vdcr_v1_000063.mp4,release/media/videos/vdcr_v1_000063.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr17_000006_seg_000000_036218_clean.webm,https://commons.wikimedia.org/wiki/File:Tornado_time_lapse.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/f/fa/Tornado_time_lapse.webm/Tornado_time_lapse.webm.360p.webm,CC BY-SA 4.0,true,0.0,36.218,seg_000000_036218_clean,rebuilt_segment,07f806383ebcef5169e922709d5362d938ef645012c6af5a161df00fa606b403,1081849,converted,
vdcr_v1_000064,vdcr_000064,vdcr_commons_mr17_000007,release/media/videos_mp4/vdcr_v1_000064.mp4,release/media/videos/vdcr_v1_000064.webm,media/vdcr_commons_manual_round17_v1/vdcr_commons_mr17_000007.ogv,https://commons.wikimedia.org/wiki/File:Water_drop_animation_enhanced.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/57/Water_drop_animation_enhanced.ogv/Water_drop_animation_enhanced.ogv.360p.webm,CC BY-SA 3.0 Commons slow-motion animation; no-audio derivative if admitted,false,,,,downloaded,312f8d8cab52595aa5a2cdb0c83579468dde09239cb45f6c6e096492f2ad35d0,16219,converted,
vdcr_v1_000065,vdcr_000065,vdcr_commons_mr18_000001,release/media/videos_mp4/vdcr_v1_000065.mp4,release/media/videos/vdcr_v1_000065.webm,media/vdcr_commons_manual_round18_v1/vdcr_commons_mr18_000001.ogv,https://commons.wikimedia.org/wiki/File:Marangoni-effect-visualized-in-two-dimensions-Optical-tweezers-for-gas-bubbles-srep34787-s6.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/91/Marangoni-effect-visualized-in-two-dimensions-Optical-tweezers-for-gas-bubbles-srep34787-s6.ogv/Marangoni-effect-visualized-in-two-dimensions-Optical-tweezers-for-gas-bubbles-srep34787-s6.ogv.360p.webm,CC BY 4.0 Commons/Scientific Reports supplementary video,false,,,,downloaded,bf1326f94d0ae56501d92e5b559d94c29fd2faf7a26a1a69184175f5a92daaac,166436,converted,
vdcr_v1_000066,vdcr_000066,vdcr_commons_mr18_000003,release/media/videos_mp4/vdcr_v1_000066.mp4,release/media/videos/vdcr_v1_000066.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr18_000003_seg_000000_024000_crop_clean.webm,https://web.mit.edu/nnf/research/phenomena/rodclimbing.html,https://web.mit.edu/nnf/research/phenomena/rod_climbing.avi,MIT educational source; final release license/permission audit required,true,0.0,24.0,seg_000000_024000_crop_clean,existing_release,5514f7f69775a117c4d99fdfc4fefd3b96d7bccc8b08bb1f64eb797370debfa9,216040,converted,
vdcr_v1_000067,vdcr_000067,vdcr_commons_mr18_000004,release/media/videos_mp4/vdcr_v1_000067.mp4,release/media/videos/vdcr_v1_000067.webm,media/vdcr_commons_manual_round18_v1/vdcr_commons_mr18_000004.ogv,https://commons.wikimedia.org/wiki/File:Plazmoliz_and_deplazmoliz.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/7/79/Plazmoliz_and_deplazmoliz.ogv/Plazmoliz_and_deplazmoliz.ogv.360p.webm,CC BY-SA 4.0 Commons onion epidermal timelapse,false,,,,downloaded,b5b362f1d70937d5bdef86d17a6bb0ac5ff257b421970e0de1e8f4ef807d6881,442168,converted,
vdcr_v1_000068,vdcr_000068,vdcr_commons_mr18_000005,release/media/videos_mp4/vdcr_v1_000068.mp4,release/media/videos/vdcr_v1_000068.mp4,media/vdcr_commons_manual_round18_v1/vdcr_commons_mr18_000005.mp4,https://developers.google.com/earth-engine/timelapse/videos#kosi-river-bihar-india,https://storage.googleapis.com/earthengine-timelapse/2023/curated/mp4/src/kosi-river-bihar-india.mp4,CC BY 4.0 no-label Earth Timelapse video; attribution required,false,,,,existing_release,bca7f497949f8a3227ff6bdd56b1453d4b1628ea5eac5d934b08da09ec1b54ab,31027678,converted,
vdcr_v1_000069,vdcr_000069,vdcr_commons_mr19_000005,release/media/videos_mp4/vdcr_v1_000069.mp4,release/media/videos/vdcr_v1_000069.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr19_000005_seg_000000_003333_crop_clean.webm,https://commons.wikimedia.org/wiki/File:Magnetic-field-induced-flow-pattern-reversal-in-a-ferrofluidic-Taylor-Couette-system-srep18589-s8.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/48/Magnetic-field-induced-flow-pattern-reversal-in-a-ferrofluidic-Taylor-Couette-system-srep18589-s8.ogv/Magnetic-field-induced-flow-pattern-reversal-in-a-ferrofluidic-Taylor-Couette-system-srep18589-s8.ogv.360p.webm,CC BY 4.0 Commons/Scientific Reports supplementary movie,true,0.0,3.333,seg_000000_003333_crop_clean,rebuilt_segment,9eeacda66e88915d5f63887838799fe8be23787d02729904e4042559f028d9b8,306791,converted,
vdcr_v1_000070,vdcr_000070,vdcr_commons_mr19_000006,release/media/videos_mp4/vdcr_v1_000070.mp4,release/media/videos/vdcr_v1_000070.webm,media/vdcr_commons_manual_round19_v1/vdcr_commons_mr19_000006.webm,https://commons.wikimedia.org/wiki/File:Potassium_permanganate_-_KMnO4_-_crystallization_of_aqueous_solution.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/56/Potassium_permanganate_-_KMnO4_-_crystallization_of_aqueous_solution.webm/Potassium_permanganate_-_KMnO4_-_crystallization_of_aqueous_solution.webm.360p.webm,CC BY-SA 4.0 Commons crystallization video,false,,,,downloaded,f0b83abf93b8c7722dbf9f44336a6609a138529b10811f31a19483c3ad55abe3,778082,converted,
vdcr_v1_000071,vdcr_000071,vdcr_commons_mr19_000007,release/media/videos_mp4/vdcr_v1_000071.mp4,release/media/videos/vdcr_v1_000071.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr19_000007_seg_000000_036143_crop_clean.webm,https://commons.wikimedia.org/wiki/File:Reed-Sternberg-Cells-Form-by-Abscission-Failure-in-the-Presence-of-Functional-Aurora-B-Kinase-pone.0124629.s006.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e7/Reed-Sternberg-Cells-Form-by-Abscission-Failure-in-the-Presence-of-Functional-Aurora-B-Kinase-pone.0124629.s006.ogv/Reed-Sternberg-Cells-Form-by-Abscission-Failure-in-the-Presence-of-Functional-Aurora-B-Kinase-pone.0124629.s006.ogv.360p.webm,CC BY 4.0 Commons/PLOS ONE DIC time-lapse,true,0.0,36.143,seg_000000_036143_crop_clean,rebuilt_segment,d21280bd270457d20517339232111086ba01f0235fd598b52deb5d9ce50147b6,1324042,converted,
vdcr_v1_000072,vdcr_000072,vdcr_commons_mr20_000001,release/media/videos_mp4/vdcr_v1_000072.mp4,release/media/videos/vdcr_v1_000072.gif,media/vdcr_commons_manual_round20_v1/vdcr_commons_mr20_000001.gif,https://commons.wikimedia.org/wiki/File:Magnus_effect.gif,https://upload.wikimedia.org/wikipedia/commons/b/b6/Magnus_effect.gif,CC BY-SA 4.0 Commons GIF,false,,,,existing_release,afdc2820a70e10d4ed7fddf2b15f2c504a2cc3525deb077405ab6f1beaf71269,1498312,converted,
vdcr_v1_000073,vdcr_000073,vdcr_commons_mr20_000008,release/media/videos_mp4/vdcr_v1_000073.mp4,release/media/videos/vdcr_v1_000073.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr20_000008_seg_000000_018133_crop_clean.webm,https://commons.wikimedia.org/wiki/File:Hydraulic-hydrogel-actuators-and-robots-optically-and-sonically-camouflaged-in-water-ncomms14230-s6.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/5f/Hydraulic-hydrogel-actuators-and-robots-optically-and-sonically-camouflaged-in-water-ncomms14230-s6.ogv/Hydraulic-hydrogel-actuators-and-robots-optically-and-sonically-camouflaged-in-water-ncomms14230-s6.ogv.360p.webm,CC BY 4.0 Commons/Nature Communications video,true,0.0,18.133,seg_000000_018133_crop_clean,rebuilt_segment,4e1493cdff854d7aca5914e8f1334d85ec3ccd7b92e4a9d609bb908423559f03,192739,converted,
vdcr_v1_000074,vdcr_000074,vdcr_commons_mr20_000009,release/media/videos_mp4/vdcr_v1_000074.mp4,release/media/videos/vdcr_v1_000074.webm,media/vdcr_commons_manual_round20_v1/vdcr_commons_mr20_000009.ogv,https://commons.wikimedia.org/wiki/File:Membrane-Blebbing-Is-Required-for-Mesenchymal-Precursor-Migration-pone.0150004.s007.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/3f/Membrane-Blebbing-Is-Required-for-Mesenchymal-Precursor-Migration-pone.0150004.s007.ogv/Membrane-Blebbing-Is-Required-for-Mesenchymal-Precursor-Migration-pone.0150004.s007.ogv.360p.webm,CC BY 4.0 Commons/PLOS ONE video,false,,,,downloaded,3f6732baf00e570db827773c764b0e8a89a1d5169ca075fe26f82afbb4cb2344,364768,converted,
vdcr_v1_000075,vdcr_000075,vdcr_commons_mr20_000010,release/media/videos_mp4/vdcr_v1_000075.mp4,release/media/videos/vdcr_v1_000075.webm,media/vdcr_commons_manual_round20_v1/vdcr_commons_mr20_000010.ogv,https://commons.wikimedia.org/wiki/File:Upward-erosion.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/4b/Upward-erosion.ogv/Upward-erosion.ogv.360p.webm,CC BY-SA 2.5 Commons video,false,,,,downloaded,126cc5613938f01247d62cfe5eeada8e73193fcf6338e07d886cdc8b4e610967,289025,converted,
vdcr_v1_000076,vdcr_000076,vdcr_commons_mr21_000001,release/media/videos_mp4/vdcr_v1_000076.mp4,release/media/videos/vdcr_v1_000076.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr21_000001_crop_clean.mp4,https://commons.wikimedia.org/wiki/File:Dynamics-and-universal-scaling-law-in-geometrically-controlled-sessile-drop-evaporation-ncomms14783-s5.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/91/Dynamics-and-universal-scaling-law-in-geometrically-controlled-sessile-drop-evaporation-ncomms14783-s5.ogv/Dynamics-and-universal-scaling-law-in-geometrically-controlled-sessile-drop-evaporation-ncomms14783-s5.ogv.360p.webm,CC BY 4.0 Commons/Nature Communications video,true,0.000,88.600,crop_clean,downloaded_source_fallback,5b9be693b2967928c27dc5706b6665e1dbb369f7f3c122ab1533c445430c68fb,817297,converted,
vdcr_v1_000077,vdcr_000077,vdcr_commons_mr21_000003,release/media/videos_mp4/vdcr_v1_000077.mp4,release/media/videos/vdcr_v1_000077.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr21_000003_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Taming-contact-line-instability-for-pattern-formation-ncomms12458-s2.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/0/0e/Taming-contact-line-instability-for-pattern-formation-ncomms12458-s2.ogv/Taming-contact-line-instability-for-pattern-formation-ncomms12458-s2.ogv.360p.webm,CC BY 4.0 Commons/Nature Communications video,true,0.000,33.967,metadata_clean,downloaded_source_fallback,121cf137bab11bb96dc47ed0cd4aeb70aa639577b76caafbdcb9b984e7042c6b,468702,converted,
vdcr_v1_000078,vdcr_000078,vdcr_commons_mr21_000005,release/media/videos_mp4/vdcr_v1_000078.mp4,release/media/videos/vdcr_v1_000078.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr21_000005_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:An-Actin-Based-Wave-Generator-Organizes-Cell-Motility-pbio.0050221.sv013.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/e5/An-Actin-Based-Wave-Generator-Organizes-Cell-Motility-pbio.0050221.sv013.ogv/An-Actin-Based-Wave-Generator-Organizes-Cell-Motility-pbio.0050221.sv013.ogv.360p.webm,CC BY 2.5 Commons/PLOS Biology video,true,0.000,7.833,metadata_clean,downloaded_source_fallback,bf2e329b4bcfc63ba9561c2d59c3c41bb84124296a366dcdabe6033e0bbecdb6,143633,converted,
vdcr_v1_000079,vdcr_000079,vdcr_commons_mr21_000008,release/media/videos_mp4/vdcr_v1_000079.mp4,release/media/videos/vdcr_v1_000079.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr21_000008_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Braided_River_in_Tibet_Redraws_Its_Channels_(154747).webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/51/Braided_River_in_Tibet_Redraws_Its_Channels_(154747).webm/Braided_River_in_Tibet_Redraws_Its_Channels_(154747).webm.360p.webm,PD-USGov/NASA and USGS source,true,0.000,47.967,metadata_clean,downloaded_source_fallback,0bc620baea88325fe041ba5854edb080615181d433383e731fc422967cc8fcde,5424070,converted,
