video_id,candidate_id,answer,domain,source_url,license_or_usage_note,local_media,review_status,review_notes,media_asset_id,media_processing_status,media_release_ready
vdcr_v2_000012,vdcr_commons_mr7_000003,Meander Neck Cutoff,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:OxbowAnimation.gif,CC-BY-SA-3.0/GFDL Commons animated GIF,release/media/videos_v2_mp4/vdcr_v2_000126.mp4,pass_candidate,"Candidate must show a meander neck narrowing, cutoff formation, and abandoned loop/oxbow development over time, not a static river shape. | triage_decision=pass_candidate; triage_notes=Schematic animation shows meander neck narrowing, flood cutoff, and abandoned loop/oxbow formation over time. In-frame labels are generic process labels, not the canonical answer; final release should decide whether labeled schematic animations remain in main set.",vdcr_v2_000126,normalized_v2_mp4_noaudio,true
vdcr_v2_000013,vdcr_v2_commons_debris_000001,Debris Flow Surge,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Bondo_Aug_2017.webm#t=0,CC0-1.0,release/media/videos_v2_mp4/vdcr_v2_000127.mp4,pass_candidate,Candidate should show a sediment-laden debris-flow surge front and following flow moving through a channel rather than static deposits. | triage_decision=pass_candidate; triage_notes=Bondo village clip shows sediment-rich debris-flow material and dust plume moving through a channel with no answer-bearing text in sparse frames.,vdcr_v2_000127,normalized_v2_mp4_noaudio,true
vdcr_v2_000014,vdcr_v2_commons_granular_000001_noaudio,Granular Size Segregation,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Paranuss-Effekt_Brazil_Nut_Effect_Granular_Convection.webm#noaudio,CC-BY-SA-4.0,release/media/videos_v2_mp4/vdcr_v2_000128.mp4,pass_candidate,Clean derivative must show large particles rising through a shaken granular mixture over time without relying on source title text or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows larger pieces rising to the surface of a shaken granular mixture in a transparent bag; no readable answer/source text.,vdcr_v2_000128,normalized_v2_mp4_noaudio,true
vdcr_v2_000015,vdcr_v2_round102_dust_devil_untreusee_noaudio,Dust Devil Formation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Anim_Eine_Windhose_auf_einem_Feld_am_Untreusee.gif#v2-round102-clean-noaudio,CC BY-SA 4.0,release/media/videos_v2_mp4/vdcr_v2_000129.mp4,pass_candidate,Clean derivative shows a dust column rotating and translating across a field with no in-frame answer text. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows a dust column rotating and translating across a field. It is a distinct source from the already accepted Destroying a dust devil clip and adds a second video for Dust Devil Formation.,vdcr_v2_000129,normalized_v2_mp4_noaudio,true
vdcr_v2_000016,vdcr_v2_round102_kelvin_helmholtz_noaudio,Kelvin-Helmholtz Instability,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Kelvin-Helmholtz_Instability.ogv#v2-round102-clean-noaudio,PD-self,release/media/videos_v2_mp4/vdcr_v2_000130.mp4,pass_candidate,"Clean derivative shows shear-layer billows rolling up and mixing over time in a Kelvin-Helmholtz instability simulation. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows shear-layer billows rolling up and mixing over time in a Kelvin-Helmholtz instability sequence, with no in-frame answer text.",vdcr_v2_000130,normalized_v2_mp4_noaudio,true
vdcr_v2_000017,vdcr_v2_round102_marangoni_bubbles_s4_noaudio,Marangoni-Driven Flow,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Marangoni-effect-visualized-in-two-dimensions-Optical-tweezers-for-gas-bubbles-srep34787-s4.ogv#v2-round102-clean-noaudio,CC BY 4.0 Scientific Reports supplementary movie,release/media/videos_v2_mp4/vdcr_v2_000131.mp4,pass_candidate,"Clean derivative shows bubbles and interface boundaries moving under surface-tension-gradient-driven flow. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows gas bubbles and interface boundaries advecting/deforming in a way that requires temporal evidence for Marangoni-Driven Flow, with no title text or audio dependence.",vdcr_v2_000131,normalized_v2_mp4_noaudio,true
vdcr_v2_000018,vdcr_v2_round102_rayleigh_benard_antigng_crop_noaudio,Rayleigh-Benard Convection,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Rayleigh%E2%80%93B%C3%A9nard_convection.webm#v2-round102-clean-crop-noaudio,CC BY-SA 3.0,release/media/videos_v2_mp4/vdcr_v2_000132.mp4,pass_candidate,Clean cropped derivative shows convection-cell texture evolving in a heated fluid layer without the source screen border or audio. | triage_decision=pass_candidate; triage_notes=Pass with moderate cleanliness: clean derivative removes audio and metadata while preserving the evolving Rayleigh-Benard convection-cell texture. Some non-answer-bearing screen border remains because tighter cropping loses the physical pattern; there is no readable answer text.,vdcr_v2_000132,normalized_v2_mp4_noaudio,true
vdcr_v2_000019,vdcr_v2_round102_rayleigh_benard_xkmciq_trim_noaudio,Rayleigh-Benard Convection,physics_physical_systems,https://commons.wikimedia.org/wiki/File:XKMcIqtw7dw-Rayleigh%E2%80%93B%C3%A9nard_convection_-_4x_speed_up_II.webm#v2-round102-clean-trim-noaudio,CC BY 3.0 YouTube import on Commons,release/media/videos_v2_mp4/vdcr_v2_000133.mp4,pass_candidate,"Clean trimmed derivative shows a distinct pan-scale convection-cell pattern forming and reorganizing over time. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows a distinct large-scale convection-cell pattern developing and reorganizing over time, with no in-frame answer text or audio dependence.",vdcr_v2_000133,normalized_v2_mp4_noaudio,true
vdcr_v2_000020,vdcr_v2_round16_vortex_ring_s1_clean_noaudio,Vortex Ring Formation,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Origin-and-dynamics-of-vortex-rings-in-drop-splashing-ncomms9187-s1.ogv#wikimedia-clean-segment,CC BY 4.0,release/media/videos_v2_mp4/vdcr_v2_000134.mp4,pass_candidate,"Clean derivative must show toroidal vortex ring generation and propagation during the drop-impact sequence, not merely a splash frame. | triage_decision=pass_candidate; triage_notes=Clean no-audio segment removes source metadata and visible timing/material labels while preserving the X-ray sequence of a toroidal vortex ring forming and propagating after drop impact.",vdcr_v2_000134,normalized_v2_mp4_noaudio,true
vdcr_v2_000021,vdcr_v2_round16_vortex_ring_s2_clean_noaudio,Vortex Ring Formation,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Origin-and-dynamics-of-vortex-rings-in-drop-splashing-ncomms9187-s2.ogv#wikimedia-clean-segment,CC BY 4.0,release/media/videos_v2_mp4/vdcr_v2_000135.mp4,pass_candidate,"Clean derivative must show toroidal vortex ring generation and propagation during the drop-impact sequence, not merely a splash frame. | triage_decision=pass_candidate; triage_notes=Clean no-audio segment removes source metadata and schematic/text overlays while preserving the actual X-ray sequence of vortex-ring formation and penetration after drop impact.",vdcr_v2_000135,normalized_v2_mp4_noaudio,true
vdcr_v2_000022,vdcr_v2_round29_standing_waves_resonance_clean_noaudio,Standing-Wave Mode Formation,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Standing_Waves_and_Resonance.webm#clean-noaudio,CC BY 3.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000136.mp4,pass_candidate,Clean derivative must show standing-wave mode formation or switching over time without relying on source title text or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows standing-wave mode formation/switching in the tube animation as the drive condition changes; no source title or answer-bearing text is visible.,vdcr_v2_000136,normalized_v2_mp4_noaudio,true
vdcr_v2_000023,vdcr_v2_round35_hangzhou_tidal_bore_clean_noaudio,Hydraulic Bore Propagation,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Tidalbore_Mascaret_Hangzhou_china.ogv#clean-noaudio,CC BY-SA 3.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000137.mp4,pass_candidate,"Clean derivative must show an abrupt turbulent bore/wave front propagating along the river channel without relying on source title text, location metadata, or audio. | triage_decision=pass_candidate; triage_notes=Clean MP4 shows a turbulent bore/wave front propagating along the river channel from distance to foreground, with water-depth and foam-front changes visible across time; no audio or answer-bearing in-frame text remains.",vdcr_v2_000137,normalized_v2_mp4_noaudio,true
vdcr_v2_000024,vdcr_v2_round3_commons_000001,Soliton Propagation,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Two_soliton_overtake_collision.webm,wikimedia_commons_license_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000138.mp4,pass_candidate,"Candidate must show localized solitary waves propagating and overtaking while retaining coherent identity, not only a static wave pattern. | triage_decision=pass_candidate; triage_notes=Simulation-style repeat candidate: the plotted localized pulse overtakes another pulse while retaining coherent soliton-like identity; no audio or answer-bearing in-frame text is present.",vdcr_v2_000138,normalized_v2_mp4_noaudio,true
vdcr_v2_000025,vdcr_v2_round54_usgs_pahoehoe_breakout_roping_clean_noaudio,Pahoehoe Lava Roping,earth_environmental_systems,https://www.usgs.gov/media/videos/pahoehoe-breakout-0#clean-segment-noaudio,Public Domain,release/media/videos_v2_mp4/vdcr_v2_000139.mp4,pass_candidate,"Clean derivative must show pāhoehoe lava lobes advancing and surface folds or crustal inflation developing over time, without relying on source title cards, logos, audio, or metadata. | triage_decision=pass_candidate; triage_notes=Clean derivative removes the USGS title card, bottom logo, audio, and metadata. The video shows pāhoehoe lava lobes advancing through the frame with visible crustal inflation and rope-like surface folds developing over time; no in-frame answer text remains. This is a second, independent video binding for Pahoehoe Lava Roping rather than a duplicate of the V1 archive segment.",vdcr_v2_000139,normalized_v2_mp4_noaudio,true
vdcr_v2_000026,vdcr_v2_round57_spherical_harmonic_water_drop_clean_noaudio,Standing-Wave Mode Formation,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Spherical_harmonic_in_water_drop.ogv#clean-noaudio,CC BY-SA 3.0; clean derivative from own-work Wikimedia Commons source by Renan Cabrera and Denys Bondar,release/media/videos_v2_mp4/vdcr_v2_000140.mp4,pass_candidate,"Clean derivative must show a levitated water drop's surface oscillating into visible normal/standing-wave modes over time without source-title, audio, or metadata leakage. | triage_decision=pass_candidate; triage_notes=Clean derivative removes audio and source metadata, trims the source to the first 35 seconds, and preserves a clear top-down view of a levitated water drop whose surface boundary and central protrusion change through visible normal/standing-wave modes. No in-frame title, source label, or answer-bearing text is visible. This is an independent third video binding for Standing-Wave Mode Formation, distinct from the existing antenna-field animation and tube-resonance derivative.",vdcr_v2_000140,normalized_v2_mp4_noaudio,true
vdcr_v2_000027,vdcr_v2_round65_karman_vortex_off_cylinder_clean_noaudio,Vortex Shedding / Karman Vortex Street,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Karman_Vortex_Street_Off_Cylinder.ogv#clean-noaudio,CC BY-SA 3.0; own work by KTover2; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000141.mp4,pass_candidate,"Candidate must show alternating vortices forming and shedding downstream of an obstacle, not a static wake pattern. | triage_decision=pass_candidate; triage_notes=Clean derivative strips metadata while preserving alternating vortex formation and shedding downstream of the cylinder.",vdcr_v2_000141,normalized_v2_mp4_noaudio,true
vdcr_v2_000028,vdcr_v2_round6_hydraulic_jump_naramata_noaudio,Hydraulic Jump,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Hydraulic_jump_on_Naramatagawa_River%27s_stream.ogv#noaudio-clean,wikimedia_commons_license_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000142.mp4,pass_candidate,"Clean derivative should show a natural stream hydraulic-jump transition from fast shallow flow to a turbulent deeper downstream zone without audio or metadata streams. | triage_decision=pass_candidate; triage_notes=Clean derivative shows a natural stream hydraulic-jump zone where fast shallow flow transitions into a turbulent aerated downstream region, with no audio, data stream, or visible answer/source text.",vdcr_v2_000142,normalized_v2_mp4_noaudio,true
vdcr_v2_000029,vdcr_v2_round88_leidenfrost_webm_1080p_noaudio,Leidenfrost Droplet Motion,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Effet_Leidenfrost.webm#v2-round88-clean-1080p-noaudio,CC BY-SA 4.0,release/media/videos_v2_mp4/vdcr_v2_000143.mp4,pass_candidate,"Clean 1080p no-audio derivative shows water droplets moving and persisting on a hot pan instead of wetting/boiling away immediately. | triage_decision=pass_candidate; triage_notes=Pass: clean 1080p no-audio derivative removes audio/location metadata while preserving water droplets skittering, merging, and persisting on a hot pan rather than wetting or boiling away immediately. The temporal droplet motion is necessary evidence for Leidenfrost Droplet Motion.",vdcr_v2_000143,normalized_v2_mp4_noaudio,true
vdcr_v2_000030,vdcr_v2_round91_kv_street_video2_crop_noaudio,Vortex Shedding / Karman Vortex Street,physics_physical_systems,https://commons.wikimedia.org/wiki/File:K-V_Street_Video_2.ogv#v2-round91-crop-noaudio,Public domain on Commons,release/media/videos_v2_mp4/vdcr_v2_000144.mp4,pass_candidate,"Clean cropped derivative shows green dye forming an alternating downstream wake pattern over time; the temporal alternation is required to identify vortex shedding rather than a static wake. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative removes the raw audio stream and crops away in-frame experiment text while preserving the green dye wake. The clip shows a temporally alternating downstream wake pattern, providing a third distinct video for Vortex Shedding / Karman Vortex Street.",vdcr_v2_000144,normalized_v2_mp4_noaudio,true
vdcr_v2_000031,vdcr_v2_round99_tibetan_bowl_faraday_noaudio,Faraday Waves,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Watching_Tibetan_bowls_sing.webm#v2-round99-clean-noaudio,CC BY 3.0 Commons video,release/media/videos_v2_mp4/vdcr_v2_000145.mp4,pass_candidate,Clean derivative shows vibration-driven liquid surface ripples/wave patterns in a singing bowl with audio and metadata removed. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows vibration-induced liquid surface ripples/wave patterns in the bowl. The concept is supported by temporal liquid-surface motion rather than audio or title metadata.,vdcr_v2_000145,normalized_v2_mp4_noaudio,true
vdcr_v2_000032,curated_005008,Slab Avalanche Release,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:AvalancheColDesDroites.ogv,wikimedia_commons_license_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000146.mp4,pass_candidate,Candidate should show snow/ice avalanche release or propagation over time; reject if it is only a distant moving plume without release evidence. | triage_decision=pass_candidate; triage_notes=Sparse frames show a distinct snow/ice avalanche plume propagating downslope from a steep face; no audio stream and no readable answer/source text.,vdcr_v2_000146,normalized_v2_mp4_noaudio,true
vdcr_v2_000033,vdcr_v2_round81_supercell_nebraska_portrait,Supercell Mesocyclone Rotation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Tornadic_Supercell_Erupts_in_Nebraska_(CIRA_2025-04-28_-_portrait).webm,Public Domain NOAA/CIRA,release/media/videos_v2_mp4/vdcr_v2_000147.mp4,pass_candidate,"Candidate must show a rotating supercell/mesocyclone structure over time, not merely an expanding convective cloud or generic satellite storm growth. | triage_decision=pass_candidate; triage_notes=Pass: CIRA/NOAA no-label satellite video has no audio stream and no answer-bearing text. The sequence shows convective growth into a rotating supercell with hook-like spiral cloud structure and evolving overshooting-top/mesocyclone texture, distinct from the Oklahoma source and suitable as the third capped video for Supercell Mesocyclone Rotation.",vdcr_v2_000147,normalized_v2_mp4_noaudio,true
vdcr_v2_000034,vdcr_v2_round81_supercell_oklahoma_portrait,Supercell Mesocyclone Rotation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Powerful_Supercell_Marches_Across_Oklahoma_(CIRA_2024-05-20_-_portrait).webm,Public Domain NOAA/CIRA,release/media/videos_v2_mp4/vdcr_v2_000148.mp4,pass_candidate,"Candidate must show a rotating supercell/mesocyclone structure over time, not merely an expanding convective cloud or generic satellite storm growth. | triage_decision=pass_candidate; triage_notes=Pass: CIRA/NOAA no-label satellite video has no audio stream and no answer-bearing text. The temporally ordered frames show a supercell translating while a compact spiral/mesocyclone-like structure and flanking cloud bands rotate and evolve, providing a strong second visual binding for Supercell Mesocyclone Rotation.",vdcr_v2_000148,normalized_v2_mp4_noaudio,true
vdcr_v2_000035,curated_004004_seg_008000_055000_noaudio,Chladni Pattern Formation,physics_physical_systems,"https://commons.wikimedia.org/wiki/File:Controlling-the-motion-of-multiple-objects-on-a-Chladni-plate-ncomms12764-s7.ogv#t=8,55",CC BY 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000149.mp4,pass_candidate,Segment removes the opening answer-bearing title card and preserves particle migration/reorganization on the vibrating plate. | triage_decision=pass_candidate; triage_notes=Clean no-audio segment removes the answer-bearing opening title card and retains visible particle migration/trail reorganization without concept text leakage.,vdcr_v2_000149,normalized_v2_mp4_noaudio,true
vdcr_v2_000036,curated_005001,Ice Cliff Calving,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:040_Eqi_glacier_calving_filmed_in_slow_motion_(Greenland)_Video_by_Giles_Laurent.webm,CC BY-SA 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000150.mp4,pass_candidate,"Candidate should show an ice cliff destabilizing and detaching into the water, not merely a static glacier face. | triage_decision=pass_candidate; triage_notes=sparse frames show glacier/ice cliff detachment and collapse into water with splash plume; no obvious text leakage",vdcr_v2_000150,normalized_v2_mp4_noaudio,true
vdcr_v2_000037,curated_005003_seg_002000_011000_noaudio,Rockfall Fragmentation Cascade,earth_environmental_systems,"https://commons.wikimedia.org/wiki/File:Horizontal_Video_of_Rockfall_at_Lower_Calf_Creek_Falls_(54611886078).webm#t=2,11",public_domain_blm_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000151.mp4,pass_candidate,Segment removes safety-title cards and preserves boulder detachment/fall/impact dust from the rockfall sequence. | triage_decision=pass_candidate; triage_notes=Clean no-audio segment shows rock detachment/fall/impact dust without answer-bearing text; use this segment rather than the original file.,vdcr_v2_000151,normalized_v2_mp4_noaudio,true
vdcr_v2_000038,vdcr_v2_chladni_repeat_000001_noaudio,Chladni Pattern Formation,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Prato_de_Chladni_01.webm#noaudio,wikimedia_commons_license_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000152.mp4,pass_candidate,Clean derivative must show loose particles migrating and concentrating into Chladni nodal-line patterns over time. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows loose particles reorganizing into nodal-line patterns on a vibrating plate; this is a visually distinct second realization for the Chladni Pattern Formation concept.,vdcr_v2_000152,normalized_v2_mp4_noaudio,true
vdcr_v2_000039,vdcr_v2_commons_acoustic_000001,Acoustic Levitation Node Trapping,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Acoustic_Levitation.ogv,PD-US-DOE,release/media/videos_v2_mp4/vdcr_v2_000153.mp4,pass_candidate,Candidate should show droplets or small objects becoming trapped at acoustic nodes rather than a static floating object or explanatory diagram. | triage_decision=pass_candidate; triage_notes=Segment from 4-45s shows droplets held and positioned at acoustic nodes with no answer-bearing text; use mid-section rather than intro/outro.,vdcr_v2_000153,normalized_v2_mp4_noaudio,true
vdcr_v2_000040,vdcr_v2_commons_beach_000001,Beach Swash-Backwash Cycle,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:P%C3%A1jara_-_Morro_Jable_-_Playa_del_Matorral_(0)_05.ogv,CC-BY-SA-3.0,release/media/videos_v2_mp4/vdcr_v2_000154.mp4,pass_candidate,Candidate should show wave runup followed by return backwash flow over the beach face rather than only offshore breaking surf. | triage_decision=pass_candidate; triage_notes=Beach clip shows repeated breaker runup thin swash sheet and retreat over the beach face with no answer-bearing text.,vdcr_v2_000154,normalized_v2_mp4_noaudio,true
vdcr_v2_000041,vdcr_v2_commons_convection_000001_seg_040000_110000_noaudio,Natural Convection Plume,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Convection_currents_in_a_beaker_of_water.webm#t=40.0,CC-BY-3.0 reviewed,release/media/videos_v2_mp4/vdcr_v2_000155.mp4,pass_candidate,Clean derivative must show dyed fluid rising and circulating as a thermally driven natural convection plume without relying on subtitle text or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio segment removes the early subtitle and shows pink dye rising and circulating from the heated region as a natural convection plume; no readable answer/source text.,vdcr_v2_000155,normalized_v2_mp4_noaudio,true
vdcr_v2_000042,vdcr_v2_commons_convection_000002_crop_tube_noaudio,Natural Convection Plume,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Convection_currents_in_a_glass_tube.webm#crop-clean,CC-BY-3.0 reviewed,release/media/videos_v2_mp4/vdcr_v2_000156.mp4,pass_candidate,Clean derivative should show purple tracer rising and circulating through the heated glass tube as a natural convection plume rather than static colored water. | triage_decision=pass_candidate; triage_notes=Clean no-audio crop keeps the glass tube and heat source while showing purple tracer rising on one side and completing a circulation path; no readable answer/source text remains. This is an independent tube-apparatus video distinct from the existing beaker-convection sample.,vdcr_v2_000156,normalized_v2_mp4_noaudio,true
vdcr_v2_000043,vdcr_v2_commons_lenticular_cloud_000001_noaudio,Lenticular Cloud Formation,earth_environmental_systems,"https://commons.wikimedia.org/wiki/File:Lenticular_cloud_over_Longs_Peak,_Colorado_(time_lapse).ogv#clean-noaudio",CC0-1.0,release/media/videos_v2_mp4/vdcr_v2_000157.mp4,pass_candidate,"Clean derivative must show a stationary lens cloud growing, decaying, or visibly flowing through a mountain-wave setting without relying on source title or metadata. | triage_decision=pass_candidate; triage_notes=Clean no-audio metadata-stripped MP4 shows a lens-shaped cloud anchored over mountainous terrain while its boundary and thickness evolve across the time lapse; no in-frame answer/source text, and a single frame would not establish the formation/flow-through dynamics.",vdcr_v2_000157,normalized_v2_mp4_noaudio,true
vdcr_v2_000044,vdcr_v2_commons_lenticular_cloud_000002_noaudio,Lenticular Cloud Formation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Time-lapse_recording_of_a_lenticular_cloud.webm#clean-noaudio,CC-BY-4.0,release/media/videos_v2_mp4/vdcr_v2_000158.mp4,pass_candidate,"Clean derivative must show a second, visually distinct lenticular cloud sequence with cloud-edge reshaping or flow-through over terrain; it must not duplicate the first Longs Peak view. | triage_decision=pass_candidate; triage_notes=Clean no-audio MP4 shows a second visually distinct lenticular cloud sequence above terrain, with the cloud edge and thickness reshaping across time; no in-frame answer/source text, and the tree-line valley view is not a near-duplicate of the Longs Peak sample.",vdcr_v2_000158,normalized_v2_mp4_noaudio,true
vdcr_v2_000045,vdcr_v2_dvids_overwash_000001_seg_215000_221000_noaudio,Wave Overtopping,earth_environmental_systems,https://www.dvidshub.net/video/300519/overwash-testing#t=215.0,Public Domain,release/media/videos_v2_mp4/vdcr_v2_000159.mp4,pass_candidate,"Clean derivative must show wave runup crossing a dune, barrier, or structure with overwash sequence over time, not static spray or interview B-roll. | triage_decision=pass_candidate; triage_notes=Clean no-audio flume segment shows wave runup overtopping/overwashing a model barrier and green terrain; no visible answer/source text.",vdcr_v2_000159,normalized_v2_mp4_noaudio,true
vdcr_v2_000046,vdcr_v2_dvids_overwash_000001_seg_226000_232000_noaudio,Wave Overtopping,earth_environmental_systems,https://www.dvidshub.net/video/300519/overwash-testing#t=226.0,Public Domain,release/media/videos_v2_mp4/vdcr_v2_000160.mp4,pass_candidate,"Clean derivative must show wave runup crossing a dune, barrier, or structure with overwash sequence over time, not static spray or interview B-roll. | triage_decision=pass_candidate; triage_notes=Clean no-audio side-view segment shows water overtopping a model barrier and spilling down the landward side over time; no visible answer/source text.",vdcr_v2_000160,normalized_v2_mp4_noaudio,true
vdcr_v2_000047,vdcr_v2_round14_double_pendulum_animation_noaudio,Double Pendulum Chaos,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Double_Pendulum_Animation.webm#metadata-clean,CC BY-SA 4.0; audio and metadata stripped locally,release/media/videos_v2_mp4/vdcr_v2_000161.mp4,pass_candidate,Clean derivative shows three nearby-initial-condition double pendulum trajectories separating into non-repeating paths; the changing paths are necessary to identify the concept. | triage_decision=pass_candidate; triage_notes=Clean derivative shows three simulated double pendula with nearby initial conditions diverging into non-repeating paths; no audio or source/title metadata remains.,vdcr_v2_000161,normalized_v2_mp4_noaudio,true
vdcr_v2_000048,vdcr_v2_round17_orographic_andes_clean_noaudio,Orographic Cloud Formation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Orographic_cirrus_forced_by_the_Andes_(CIRA_2019-08-15).webm#clean-noaudio,Public domain NOAA,release/media/videos_v2_mp4/vdcr_v2_000162.mp4,pass_candidate,"Clean derivative must show airflow-forced cloud forming or streaming over mountainous terrain, not merely a static cloud cap. | triage_decision=pass_candidate; triage_notes=Clean no-audio cropped MP4 removes the timestamp strip while preserving the satellite sequence of clouds forming and streaming along the Andes terrain; no answer-bearing title or source text is visible.",vdcr_v2_000162,normalized_v2_mp4_noaudio,true
vdcr_v2_000049,vdcr_v2_round19_gust_front_gulf_nolabels_clean_noaudio,Gust Front Propagation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Gust_Front_Expands_From_Storms_Over_the_Gulf_of_Mexico_(CIRA_2024-04-29_-_nolabels).webm#clean-cropped,Public domain NOAA,release/media/videos_v2_mp4/vdcr_v2_000163.mp4,pass_candidate,"Clean derivative must show an outflow/gust-front boundary spreading outward from storms over time, not merely a static storm cloud field. | triage_decision=pass_candidate; triage_notes=Clean cropped MP4 removes the source watermark while preserving the satellite sequence of a gust-front/outflow boundary spreading outward from Gulf thunderstorms; no answer-bearing title/source text is visible.",vdcr_v2_000163,normalized_v2_mp4_noaudio,true
vdcr_v2_000050,vdcr_v2_round23_sandpile_4_clean_noaudio,Granular Surface Avalanche,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Sandpile_Matemateca_(4).webm#clean-noaudio,CC BY-SA 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000164.mp4,pass_candidate,"Clean derivative must show a visually distinct granular surface avalanche sequence without source text, title metadata, or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio MP4 shows a second sandpile geometry with continuing pour-driven surface avalanching and slope readjustment; no readable source, title, or answer-bearing text is visible.",vdcr_v2_000164,normalized_v2_mp4_noaudio,true
vdcr_v2_000051,vdcr_v2_round23_sandpile_5_clean_noaudio,Granular Surface Avalanche,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Sandpile_Matemateca_(5).webm#clean-noaudio,CC BY-SA 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000165.mp4,pass_candidate,"Clean derivative must show granular material building to a critical slope and avalanching down the pile surface over time without source text, title metadata, or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio MP4 shows sand accumulating on a rectangular pile and repeatedly sliding down the surface after local oversteepening; no readable source, title, or answer-bearing text is visible.",vdcr_v2_000165,normalized_v2_mp4_noaudio,true
vdcr_v2_000052,vdcr_v2_round25_rockfall_doldenhorn_clean_noaudio,Rockfall Fragmentation Cascade,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Steinschlag_am_Doldenhorn%2C_%C3%96schinensee.webm#clean-noaudio,CC BY-SA 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000166.mp4,pass_candidate,"Clean derivative must show rockfall material descending and generating a dust/debris cascade over time without source text, title metadata, or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio MP4 shows a distant rockfall/landslide dust-and-debris cascade descending along a cliff face over time; individual blocks are not resolved, so this is a weaker repeat-video sample than the existing close rockfall sample but remains visually self-contained.",vdcr_v2_000166,normalized_v2_mp4_noaudio,true
vdcr_v2_000053,vdcr_v2_round32_fbi_tsunami_pagogago_end_clean_noaudio,Tsunami Bore Inundation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:FBI_tsunami_video_-_Pago_Pago_parking_lot_-_end.ogv#clean-noaudio,PD-ineligible verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000167.mp4,pass_candidate,Clean derivative must show a bore-like inundation front advancing into a built environment without relying on source title text or audio. | triage_decision=pass_candidate; triage_notes=Clean derivative shows a bore-like inundation front entering the parking lot and rapidly surrounding vehicles; surveillance camera/time text does not reveal the answer.,vdcr_v2_000167,normalized_v2_mp4_noaudio,true
